Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Other,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
35,809,16,3,1,14,1,84,4,1,2,2,16479,0,13,3,3,80,1,6,5,3,5,4,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0.0,0.8333333333333334,-1.6614336449327176,-0.9452189671055949,-0.675032979141249,0
29,153,15,2,1,15,4,49,2,2,3,4,12682,0,12,3,4,80,0,10,3,3,9,5,0,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,0.0,0.9,-0.2281897227353636,-1.683230212526873,-0.9320177921753378,0
31,670,26,1,1,16,1,31,3,1,3,3,15170,1,17,3,4,80,1,5,1,2,5,2,4,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.8,1.0,-1.2916560614276074,-1.9179196501723843,0.19221833455016496,0
34,1346,19,2,1,18,2,93,3,1,4,2,8758,0,11,3,3,80,1,3,2,3,2,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,0.5,0.6666666666666666,-2.1627985561055834,-0.8494051857585968,-0.8946184253429855,0
28,103,24,3,1,19,3,50,2,1,3,1,12947,5,14,3,2,80,0,6,4,3,4,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,0.0,0.6666666666666666,-2.193604029333174,-0.29344378891006034,-0.43852321981580566,1
29,1389,21,4,1,20,2,51,4,3,1,9,10195,1,11,3,3,80,1,10,1,3,10,9,8,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,0.8,1.0,2.4119829646282986,-1.6639699904571996,-0.9920971035015638,0
32,334,5,2,1,21,1,80,4,1,2,3,15053,0,12,3,4,80,2,7,5,2,6,2,0,5,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,0.0,0.8571428571428571,-1.5642419122322069,-1.1386331430489758,-1.0853642857220107,0
22,1123,16,2,1,22,4,96,4,1,4,3,7324,1,13,3,2,80,2,1,2,2,1,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,0.0,1.0,-3.1314377347647833,-1.193750812187606,-0.6212466556251959,0
53,1219,2,4,1,23,1,78,2,4,4,10,22021,2,16,3,3,80,0,31,3,3,25,8,3,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,0.12,0.8064516129032258,4.538441499347905,0.8672089127561968,0.07389820575408737,0
38,371,2,3,1,24,4,45,3,1,4,4,4306,5,11,3,3,80,0,6,3,3,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,0.3333333333333333,0.5,-1.5327648883917269,0.613708576144756,-1.291894908397514,0
24,673,11,2,1,26,1,96,4,2,3,4,8232,0,18,3,4,80,1,5,5,2,4,2,1,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,0.25,0.8,-1.6649471125189752,-1.1372489732016946,0.11740004942383037,0
36,1218,9,4,1,27,3,82,2,1,1,4,6986,7,23,4,2,80,0,10,4,3,5,3,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,0.0,0.5,-1.2567129035699225,1.082182921909792,3.183009538427141,1
34,419,7,4,1,28,1,53,3,3,2,9,21293,0,11,3,3,80,0,13,4,3,12,6,2,11,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,0.16666666666666666,0.9230769230769231,1.967103990655471,-0.9644447275568722,-1.1664151668741676,0
21,391,15,2,1,30,3,96,3,1,4,1,19281,1,14,3,4,80,0,0,6,3,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,0.0,0.0,-3.7484918518588177,0.25512894613915876,-0.6643224691959031,0
34,699,6,1,1,31,2,83,3,1,1,3,17102,2,11,3,3,80,0,8,2,3,4,2,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,0.25,0.5,-1.7180747762661106,-0.0907658077525936,-1.1676503974087382,1
53,1282,5,3,1,32,3,58,3,5,3,10,10735,4,11,3,4,80,1,26,3,2,14,13,4,8,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,0.2857142857142857,0.5384615384615384,4.584120658375223,1.3431554575579276,-0.9120667049886718,0
32,1125,16,1,1,33,2,72,1,1,1,4,4681,1,22,4,2,80,0,10,5,3,10,2,6,7,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,0.6,1.0,-0.16540301023736162,-2.3758171475166425,2.9717717706354425,1
42,691,8,4,1,35,3,48,3,2,2,7,21173,0,11,3,4,80,1,10,2,3,9,7,4,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,0.4444444444444444,0.9,0.8400639706342684,-0.5661531408783185,-1.1944276637664937,0
44,477,7,4,1,36,1,42,2,3,4,9,2094,3,14,3,4,80,1,24,4,3,22,6,5,17,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.22727272727272727,0.9166666666666666,4.378582786029661,-0.9051244044499611,-0.4562489401715151,0
46,705,2,4,1,38,2,83,3,5,1,10,22822,3,12,3,4,80,0,22,2,2,2,2,2,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,1.0,0.09090909090909091,1.659838312689217,3.388256179741658,-1.0663559695728655,0
33,924,2,3,1,39,3,78,3,1,4,2,6670,4,11,3,4,80,0,7,3,3,1,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,0.0,0.14285714285714285,-2.604871828369996,1.3669160314831659,-1.163100654010169,0
44,1459,10,4,1,40,4,41,3,2,4,7,19121,2,13,3,4,80,0,9,5,4,4,2,1,3,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.25,0.4444444444444444,-0.3459740856587826,1.1193663232756428,-0.6558366162101695,0
30,125,9,2,1,41,4,83,2,1,3,1,16117,1,13,3,1,80,0,10,5,3,10,0,1,8,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,0.1,1.0,-1.2365470882760072,-1.8737433216954977,-0.9002779399201815,0
39,895,5,3,1,42,4,56,3,2,4,1,3335,3,14,3,3,80,1,19,6,4,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,0.0,0.05263157894736842,-1.7576248301884794,1.9219638430361838,-0.5003003772727764,1
24,813,1,3,1,45,2,61,3,1,4,1,3020,2,16,3,1,80,1,6,2,2,2,0,2,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,1.0,0.3333333333333333,-2.5770955203203187,-0.2512444778583076,-0.29539702126639444,1
43,1273,2,2,1,46,4,72,4,1,3,2,21923,1,12,3,4,80,2,6,3,2,5,3,1,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.2,0.8333333333333334,-1.3017843142339427,-0.6111255334097737,-1.0128600074955205,0
50,869,3,2,1,47,1,86,2,1,3,2,3810,1,14,3,3,80,0,3,2,3,3,2,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,0.0,1.0,-1.847512613918818,-0.4786054685822543,-0.43732871803312273,1
35,890,2,3,1,49,4,97,3,1,4,1,9687,1,13,3,1,80,0,2,3,3,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,1.0,1.0,-1.9559299327611295,-1.4727661019202756,-1.015737323593913,0
36,852,5,4,1,51,2,82,2,1,1,4,13072,9,14,3,4,80,1,6,3,4,1,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0.0,0.16666666666666666,-2.119866487291082,2.6003254337507644,-0.5550172103284343,0
33,1141,1,3,1,52,3,42,4,2,1,6,3193,2,19,3,1,80,2,10,3,3,5,3,1,3,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,0.2,0.5,-0.6816865966475342,0.323761440831191,0.45551261142877203,0
35,464,4,2,1,53,3,75,3,1,4,1,10910,1,12,3,3,80,1,1,3,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,0.0,1.0,-2.980364460895615,-0.894072307272422,-1.0275408410666431,0
27,1240,2,4,1,54,4,33,3,1,1,2,19715,1,13,3,4,80,1,1,6,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,0.0,1.0,-2.9103074713395247,-0.8056472507333334,-0.9697137312762945,0
26,1357,25,3,1,55,1,48,1,1,3,1,10558,1,12,3,3,80,0,1,2,2,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,0.0,1.0,-3.060925146637986,-1.1882476492081786,-0.5195324300675512,1
27,994,8,3,1,56,4,37,3,3,3,8,2975,1,15,3,4,80,0,9,0,3,9,8,1,7,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,0.1111111111111111,1.0,0.9148233106648958,-1.2902476128630664,-0.26713921955666925,0
30,721,1,2,1,57,3,58,3,2,4,4,10781,1,23,4,4,80,0,12,2,3,12,8,3,7,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,0.25,1.0,0.6133946004445773,-2.0898244175389995,2.9858623207868975,0
41,1360,12,3,1,58,2,49,3,5,3,10,16280,1,12,3,4,80,0,23,0,3,22,15,15,8,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,0.6818181818181818,0.9565217391304348,6.095987985734437,-1.5316374216082644,-0.776445465291022,1
34,1065,23,4,1,60,2,72,3,2,3,5,10034,0,20,4,3,80,0,10,2,3,9,5,8,7,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,0.8888888888888888,0.9,1.0872475863924616,-1.8736409258276816,2.597291376546261,0
37,408,19,2,1,61,2,73,3,1,2,3,10227,4,21,4,1,80,0,8,1,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,0.0,0.125,-2.522126429893971,1.3645105922572154,2.981221537286712,0
46,1211,5,4,1,62,1,98,3,2,4,7,20445,4,21,4,3,80,0,14,4,3,9,6,0,8,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,0.0,0.6428571428571429,0.9387702041795448,0.7522308746234098,2.858564321626254,0
35,1229,8,1,1,63,4,36,4,1,4,1,4892,1,19,3,4,80,0,1,2,3,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0.0,1.0,-2.9790412216275253,-1.1707505347636347,0.45217287126499606,0
48,626,1,2,1,64,1,98,2,3,3,6,19294,9,13,3,4,80,0,23,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,0.0,0.043478260869565216,-0.3460270312518327,4.226014446843338,-0.6091565482418199,1
28,1434,5,4,1,65,3,50,3,1,3,4,11179,1,13,3,3,80,0,2,3,2,2,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,1.0,1.0,-1.6751626529513828,-1.331256012512896,-0.9263817103001739,1
44,1488,1,5,1,68,2,75,3,2,1,6,4009,5,21,4,3,80,1,9,2,2,4,3,1,3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,0.25,0.4444444444444444,-0.327757956958518,1.6510097593445483,2.7755281659733,0
35,1097,11,2,1,70,3,79,2,3,1,9,8302,2,13,3,3,80,1,10,3,3,4,0,2,3,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.5,0.4,-0.15210932955564802,1.0238722439560126,-0.646608427547428,0
26,1443,23,3,1,72,3,47,2,2,4,4,21436,7,19,3,3,80,1,5,2,2,2,2,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.0,0.4,-2.0578459580089494,1.3017301273789337,0.8074800421814411,0
33,515,1,2,1,73,1,98,3,3,4,9,15146,1,12,3,3,80,0,15,1,3,15,14,8,12,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,0.5333333333333333,1.0,3.658830597750487,-2.255875811499654,-1.0164967439681354,0
35,853,18,5,1,74,2,71,3,3,1,8,11031,1,22,4,4,80,1,9,3,2,9,8,1,8,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,0.1111111111111111,1.0,1.3326492331866142,-0.8459880128415109,3.014650900953681,0
35,1142,23,4,1,75,3,30,3,1,1,4,16002,3,15,3,3,80,1,4,3,3,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,1.0,0.5,-1.3752751451402847,0.08678719649108269,-0.2997016850341532,0
31,655,7,4,1,76,4,48,3,2,4,7,9528,3,22,4,4,80,1,10,3,2,7,7,1,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,0.14285714285714285,0.7,0.38215921537728653,-0.4675475928608986,2.8624882811691768,0
37,1115,1,4,1,77,1,51,2,2,3,7,2689,1,18,3,3,80,1,7,2,4,7,5,0,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,0.0,1.0,0.14378109043621531,-0.7479060282549362,0.3874646451455426,0
32,427,1,3,1,78,1,33,3,2,4,7,10877,1,22,4,2,80,1,9,3,3,9,8,7,8,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,0.7777777777777778,1.0,1.4378600834042095,-2.2368205884465127,2.769030567639634,0
38,653,29,5,1,79,4,50,3,2,4,2,5456,1,11,3,4,80,0,10,2,3,10,3,9,9,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,0.9,1.0,1.1842255421538315,-1.9378626566667247,-1.140678762417657,0
50,989,7,2,1,80,2,43,2,5,3,10,16701,5,12,3,4,80,1,29,2,2,27,3,13,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,0.48148148148148145,0.9310344827586207,5.518916427164672,0.3024379724719869,-0.829474800429247,0
59,1435,25,3,1,81,1,99,3,3,1,8,2354,7,11,3,4,80,0,28,3,2,21,16,7,9,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,0.3333333333333333,0.75,5.153376198577854,0.5347708914021839,-0.7269709237671749,0
36,1223,8,3,1,83,3,59,3,3,3,9,8202,1,13,3,2,80,3,17,2,3,17,14,12,8,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.7058823529411765,1.0,4.1718740631922,-2.1886535022464053,-0.6507439204457939,0
55,836,8,3,1,84,4,33,3,4,3,10,19730,2,14,3,3,80,3,21,2,3,5,0,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.0,0.23809523809523808,1.1398637922655166,3.1015478176756304,-0.23141648254666222,0
36,1195,11,3,1,85,2,95,2,2,2,7,22656,1,13,3,3,80,0,6,3,3,6,5,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,0.0,1.0,-0.47990873558753194,-0.4349091553404278,-0.6036576574529927,0
45,1339,7,3,1,86,2,59,3,3,1,8,18787,2,17,3,3,80,1,25,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.0,0.04,-0.0901727829050129,3.2671153320454844,0.33952781785101244,0
35,664,1,3,1,88,2,79,3,1,1,1,5868,4,13,3,4,80,1,5,2,2,3,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,0.3333333333333333,0.6,-2.027189118740549,0.17283866011394836,-0.9285626991007705,0
36,318,9,3,1,90,4,79,2,1,3,4,21777,0,17,3,1,80,1,2,0,2,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0.0,0.5,-2.593977268236298,0.2804925360321335,0.10290928712138576,1
59,1225,1,1,1,91,1,57,2,2,3,6,24668,7,11,3,4,80,0,20,2,2,4,3,1,3,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,0.25,0.2,0.3872600593382805,2.9731131925216747,-0.8839664442462504,0
29,1328,2,3,1,94,3,76,3,1,2,3,4956,0,23,4,4,80,1,6,3,3,5,4,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,0.0,0.8333333333333334,-1.6488015910901395,-1.2960314887594606,3.0649820908587433,0
31,1082,1,4,1,95,3,87,3,1,2,2,18775,1,17,3,2,80,0,1,4,3,1,1,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,1.0,1.0,-2.368328171106463,-1.0379635391541617,-0.32665921201111653,0
32,548,1,3,1,96,2,66,3,2,2,7,7346,1,17,3,2,80,2,10,3,3,10,4,0,9,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,0.0,1.0,0.35586739538564144,-1.1429799341920317,0.016151327888281226,0
36,132,6,3,1,97,2,55,4,1,4,3,22002,3,12,3,2,80,0,5,3,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0.0,0.2,-2.586477798316299,1.26086089183058,-0.9878668072849133,0
31,746,8,4,1,98,3,61,3,2,4,5,20682,1,23,4,4,80,0,11,2,3,11,7,1,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,0.09090909090909091,1.0,0.5638655834913053,-1.4765225323832885,3.0737646311388267,0
35,776,1,4,1,100,3,32,2,2,1,5,23016,0,14,3,2,80,0,16,2,3,15,13,2,8,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,0.13333333333333333,0.9375,1.910347139600539,-1.6935283966836217,-0.5554824075340093,0
45,193,6,4,1,101,4,52,3,3,1,9,15067,4,14,3,2,80,0,17,3,4,0,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.0,0.0,-0.32298919307080803,3.443281900053232,-0.5484278012266052,0
37,397,7,4,1,102,1,30,3,3,3,9,25258,4,13,3,1,80,0,16,3,4,5,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,0.0,0.3125,0.1728069731253188,2.173185048490418,-0.5603989341968022,0
46,945,5,2,1,103,2,80,3,2,2,6,10425,8,22,4,4,80,1,16,2,3,4,2,0,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.0,0.25,-0.4868318575721279,2.6162568929441523,3.05134904111704,0
30,852,1,1,1,104,4,55,2,2,4,6,15998,1,12,3,3,80,2,10,1,2,10,8,3,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,0.3,1.0,-0.021417451854517912,-1.4083210823049699,-0.9115000602971023,0
35,1214,1,3,1,105,2,30,2,1,3,3,26278,1,18,3,1,80,0,6,3,3,6,4,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,0.0,1.0,-1.3466417345755153,-1.1279782142444748,0.3343101944945586,0
55,111,1,2,1,106,1,70,3,3,4,9,18092,3,14,3,4,80,1,24,4,3,1,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,1.0,0.041666666666666664,0.6192417697148198,3.19036199848478,-0.6467027514128862,0
38,573,6,3,1,107,2,79,1,2,4,6,15717,7,12,3,4,80,3,17,3,3,13,11,1,9,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,0.07692307692307693,0.7647058823529411,1.8475402785387314,0.02612540636920434,-0.7779332560620899,0
